fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset,climate,color
47515,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,502,464,5020746402,7,2,Dak'fron,502.0546875,-464.984375,121,-30,Desert,Brown
47516,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,532,450,5327145007,71,7,Dak'fron,532.5546875,-450.9453125,-141,0,Desert,Brown
47522,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,589,438,5898543870,85,70,Dak'fron,589.6640625,-438.453125,30,0,Desert,Brown
47532,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,555,442,5557444261,74,61,Dak'fron,555.578125,-442.5234375,-9,-7,Desert,Brown
47538,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,525,454,5256845422,68,22,Dak'fron,525.53125,-454.828125,-113,-7,Desert,Brown
47555,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,570,446,5705644615,56,15,Dak'fron,570.4375,-446.8828125,42,-17,Desert,Brown
47566,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,476,486,4768148662,81,62,Dak'fron,476.6328125,-486.515625,147,-13,Desert,Brown
47575,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,478,483,4785048336,50,36,Dak'fron,478.390625,-483.71875,-60,0,Desert,Brown
47600,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,543,450,5434845080,48,80,Dak'fron,543.375,-450.375,1,-28,Desert,Brown
43588,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_05,688,447,6883744797,37,97,Dak'fron,688.2890625,-447.2421875,136,0,Mountains,Gray
43630,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_07,670,445,67045445114,45,114,Dak'fron,670.3515625,-445.109375,100,-27,Mountains,Gray
43657,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_01,673,447,673114447126,114,126,Dak'fron,673.890625,-447.015625,-86,0,Mountains,Gray
43688,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_11,733,491,7339049124,90,24,Dak'fron,733.703125,-491.8125,-9,-14,Mountains,Gray
43689,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,671,445,6714144583,41,83,Dak'fron,671.3203125,-445.3515625,36,-9,Mountains,Gray
43702,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,684,448,68461448117,61,117,Dak'fron,684.4765625,-448.0859375,48,-24,Mountains,Gray
43722,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,681,451,68125451103,25,103,Dak'fron,681.1953125,-451.1953125,102,-4,Mountains,Gray
43728,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,673,447,67393447118,93,118,Dak'fron,673.7265625,-447.078125,20,-8,Mountains,Gray
43745,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_02,673,446,67311344607,113,7,Dak'fron,673.8828125,-446.9453125,164,0,Mountains,Gray
43772,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,666,443,6664844331,48,31,Dak'fron,666.375,-443.7578125,53,-25,Mountains,Gray
43785,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_08,679,451,6797745113,77,13,Dak'fron,679.6015625,-451.8984375,72,0,Mountains,Gray
43800,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,672,446,6724344664,43,64,Dak'fron,672.3359375,-446.5,-72,-27,Mountains,Gray
43803,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,734,491,73410949182,109,82,Dak'fron,734.8515625,-491.359375,118,-9,Mountains,Gray
43845,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,686,446,68611444609,114,9,Dak'fron,686.890625,-446.9296875,151,-4,Mountains,Gray
43854,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_03,671,445,67112744504,127,4,Dak'fron,671.9921875,-445.96875,-45,-22,Mountains,Gray
43870,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,678,451,67879451116,79,116,Dak'fron,678.6171875,-451.09375,130,-1,Mountains,Gray
43880,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,678,452,6788945251,89,51,Dak'fron,678.6953125,-452.6015625,-34,-23,Mountains,Gray
43954,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,709,473,7091547398,15,98,Dak'fron,709.1171875,-473.234375,8,-5,Mountains,Gray
43966,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_05,694,448,694124448118,124,118,Dak'fron,694.96875,-448.078125,-40,0,Mountains,Gray
43991,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,679,454,6792445430,24,30,Dak'fron,679.1875,-454.765625,-116,-19,Mountains,Gray
44035,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,704,466,7045446626,54,26,Dak'fron,704.421875,-466.796875,-60,-7,Mountains,Gray
44057,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_01,706,467,7063446788,34,88,Dak'fron,706.265625,-467.3125,25,-26,Mountains,Gray
44075,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_01,671,447,67168447106,68,106,Dak'fron,671.53125,-447.171875,112,0,Mountains,Gray
44113,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_03,702,454,7021645419,16,19,Dak'fron,702.125,-454.8515625,-114,-5,Mountains,Gray
44120,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,680,455,68024455121,24,121,Dak'fron,680.1875,-455.0546875,92,-30,Mountains,Gray
44127,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,685,458,6855245805,52,5,Dak'fron,685.40625,-458.9609375,-110,-12,Mountains,Gray
44168,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_09,715,475,7158547521,85,21,Dak'fron,715.6640625,-475.8359375,169,0,Mountains,Gray
44187,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_07,718,472,7188847234,88,34,Dak'fron,718.6875,-472.734375,149,-24,Mountains,Gray
44193,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,683,443,6839344393,93,93,Dak'fron,683.7265625,-443.2734375,83,0,Mountains,Gray
44203,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,713,471,71310247160,102,60,Dak'fron,713.796875,-471.53125,-31,-7,Mountains,Gray
44214,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,713,470,7131147075,11,75,Dak'fron,713.0859375,-470.4140625,-35,-26,Mountains,Gray
44215,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,732,491,7329449171,94,71,Dak'fron,732.734375,-491.4453125,-162,-15,Mountains,Gray
44235,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,695,463,6957446338,74,38,Dak'fron,695.578125,-463.703125,127,-30,Mountains,Gray
44236,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,672,441,67211844175,118,75,Dak'fron,672.921875,-441.4140625,92,-20,Mountains,Gray
44238,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,672,447,67259447119,59,119,Dak'fron,672.4609375,-447.0703125,-114,-1,Mountains,Gray
44240,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_02,717,472,717125472120,125,120,Dak'fron,717.9765625,-472.0625,-39,-24,Mountains,Gray
44277,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_02,699,459,6992245959,22,59,Dak'fron,699.171875,-459.5390625,156,0,Mountains,Gray
44285,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,698,459,6982745903,27,3,Dak'fron,698.2109375,-459.9765625,-109,-12,Mountains,Gray
44320,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,696,452,69610745231,107,31,Dak'fron,696.8359375,-452.7578125,-4,-8,Mountains,Gray
44341,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,720,479,72020479120,20,120,Dak'fron,720.15625,-479.0625,86,-3,Mountains,Gray
44355,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,723,485,72399485120,99,120,Dak'fron,723.7734375,-485.0625,39,-29,Mountains,Gray
44358,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,682,456,68294456107,94,107,Dak'fron,682.734375,-456.1640625,-119,-5,Mountains,Gray
44411,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_02,699,457,6997545781,75,81,Dak'fron,699.5859375,-457.3671875,104,-29,Mountains,Gray
44414,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,682,456,6826945696,69,96,Dak'fron,682.5390625,-456.25,177,-29,Mountains,Gray
44432,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,684,444,6847944432,79,32,Dak'fron,684.6171875,-444.75,-100,-26,Mountains,Gray
44493,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_03,704,464,7047446402,74,2,Dak'fron,704.578125,-464.984375,-64,-7,Mountains,Gray
44502,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,705,460,7058746075,87,75,Dak'fron,705.6796875,-460.4140625,-146,0,Mountains,Gray
44527,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,732,487,73211448743,114,43,Dak'fron,732.890625,-487.6640625,-119,-24,Mountains,Gray
44531,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_03,679,452,67910945287,109,87,Dak'fron,679.8515625,-452.3203125,-90,0,Mountains,Gray
44543,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,732,487,7325448768,54,68,Dak'fron,732.421875,-487.46875,28,-12,Mountains,Gray
44546,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,730,487,7304648751,46,51,Dak'fron,730.359375,-487.6015625,87,-6,Mountains,Gray
44568,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_01,726,483,72610348335,103,35,Dak'fron,726.8046875,-483.7265625,-1,-22,Mountains,Gray
44573,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,681,449,6812344994,23,94,Dak'fron,681.1796875,-449.265625,30,0,Mountains,Gray
44579,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,691,459,69153459123,53,123,Dak'fron,691.4140625,-459.0390625,68,-29,Mountains,Gray
44603,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,689,451,68938451107,38,107,Dak'fron,689.296875,-451.1640625,-97,-23,Mountains,Gray
44604,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,723,481,72310481123,10,123,Dak'fron,723.078125,-481.0390625,93,-27,Mountains,Gray
44614,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,696,466,69695466100,95,100,Dak'fron,696.7421875,-466.21875,167,-8,Mountains,Gray
44621,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_03,683,453,6835345364,53,64,Dak'fron,683.4140625,-453.5,-70,0,Mountains,Gray
44624,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_06,706,461,7068346150,83,50,Dak'fron,706.6484375,-461.609375,87,0,Mountains,Gray
44635,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,686,454,68610045416,100,16,Dak'fron,686.78125,-454.875,3,-22,Mountains,Gray
44637,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,692,456,6925545646,55,46,Dak'fron,692.4296875,-456.640625,1,-29,Mountains,Gray
44652,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_06,683,455,68359455113,59,113,Dak'fron,683.4609375,-455.1171875,-98,0,Mountains,Gray
44670,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,706,468,7064446887,44,87,Dak'fron,706.34375,-468.3203125,78,0,Mountains,Gray
44692,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,732,484,7326348401,63,1,Dak'fron,732.4921875,-484.9921875,171,-18,Mountains,Gray
44705,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_02,717,480,71745480127,45,127,Dak'fron,717.3515625,-480.0078125,87,0,Mountains,Gray
44713,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_10,690,455,6902245523,22,23,Dak'fron,690.171875,-455.8203125,-61,0,Mountains,Gray
44717,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,685,450,68512345079,123,79,Dak'fron,685.9609375,-450.3828125,105,-12,Mountains,Gray
44721,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,698,460,6982146059,21,59,Dak'fron,698.1640625,-460.5390625,51,-6,Mountains,Gray
44723,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_02,710,463,7108846308,88,8,Dak'fron,710.6875,-463.9375,163,-12,Mountains,Gray
44725,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,706,471,7065647123,56,23,Dak'fron,706.4375,-471.8203125,-76,-15,Mountains,Gray
44729,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,687,458,6879745886,97,86,Dak'fron,687.7578125,-458.328125,149,-23,Mountains,Gray
44739,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_01,694,459,6942545930,25,30,Dak'fron,694.1953125,-459.765625,-76,-9,Mountains,Gray
44761,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_06,732,487,73222487109,22,109,Dak'fron,732.171875,-487.1484375,76,0,Mountains,Gray
44825,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,710,464,71059464102,59,102,Dak'fron,710.4609375,-464.203125,-58,-3,Mountains,Gray
44827,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,691,460,6915546091,55,91,Dak'fron,691.4296875,-460.2890625,-39,-2,Mountains,Gray
44836,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,675,446,6759744649,97,49,Dak'fron,675.7578125,-446.6171875,147,-14,Mountains,Gray
44838,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,734,488,7349948863,99,63,Dak'fron,734.7734375,-488.5078125,-53,-2,Mountains,Gray
44849,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_09,734,488,734106488125,106,125,Dak'fron,734.828125,-488.0234375,-68,0,Mountains,Gray
44852,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,701,455,7013745509,37,9,Dak'fron,701.2890625,-455.9296875,3,-27,Mountains,Gray
44853,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_03,686,458,68611245805,112,5,Dak'fron,686.875,-458.9609375,60,-5,Mountains,Gray
44860,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,676,450,6766945023,69,23,Dak'fron,676.5390625,-450.8203125,-159,-13,Mountains,Gray
44891,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_11,724,483,7246148387,61,87,Dak'fron,724.4765625,-483.3203125,124,-24,Mountains,Gray
44893,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_01,721,474,7214647435,46,35,Dak'fron,721.359375,-474.7265625,-175,0,Mountains,Gray
44900,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,696,462,6969946231,99,31,Dak'fron,696.7734375,-462.7578125,161,-26,Mountains,Gray
44902,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_02,727,480,72755480118,55,118,Dak'fron,727.4296875,-480.078125,137,0,Mountains,Gray
44905,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_05,707,471,70791471120,91,120,Dak'fron,707.7109375,-471.0625,68,0,Mountains,Gray
44913,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_03,695,455,6952945536,29,36,Dak'fron,695.2265625,-455.71875,-125,-28,Mountains,Gray
44920,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_11,681,446,68194446105,94,105,Dak'fron,681.734375,-446.1796875,-7,-4,Mountains,Gray
44940,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,716,476,7160447682,4,82,Dak'fron,716.03125,-476.359375,-112,-20,Mountains,Gray
44942,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,713,468,7138946816,89,16,Dak'fron,713.6953125,-468.875,29,-12,Mountains,Gray
44950,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,701,460,7018446078,84,78,Dak'fron,701.65625,-460.390625,129,-22,Mountains,Gray
44956,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,688,460,68811246080,112,80,Dak'fron,688.875,-460.375,-97,-28,Mountains,Gray
44969,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_10,689,448,6890444832,4,32,Dak'fron,689.03125,-448.75,171,0,Mountains,Gray
44976,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,712,475,7121147564,11,64,Dak'fron,712.0859375,-475.5,-53,-20,Mountains,Gray
44977,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,700,454,7008745463,87,63,Dak'fron,700.6796875,-454.5078125,-133,-17,Mountains,Gray
44995,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_08,691,459,6912445913,24,13,Dak'fron,691.1875,-459.8984375,-89,0,Mountains,Gray
45035,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,701,462,70112146256,121,56,Dak'fron,701.9453125,-462.5625,157,-23,Mountains,Gray
45037,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,711,474,71155474123,55,123,Dak'fron,711.4296875,-474.0390625,-118,-8,Mountains,Gray
45041,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,713,477,7139647793,96,93,Dak'fron,713.75,-477.2734375,16,-30,Mountains,Gray
45043,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,694,459,69411545934,115,34,Dak'fron,694.8984375,-459.734375,-48,-23,Mountains,Gray
45057,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,726,478,72623478122,23,122,Dak'fron,726.1796875,-478.046875,99,-26,Mountains,Gray
45071,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,709,469,70910846948,108,48,Dak'fron,709.84375,-469.625,-29,-29,Mountains,Gray
45072,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_07,726,486,72618486126,18,126,Dak'fron,726.140625,-486.015625,-69,-28,Mountains,Gray
45118,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,731,491,731127491122,127,122,Dak'fron,731.9921875,-491.046875,-45,-29,Mountains,Gray
45126,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,677,449,6778344970,83,70,Dak'fron,677.6484375,-449.453125,-176,-23,Mountains,Gray
45168,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_10,695,449,69513449111,13,111,Dak'fron,695.1015625,-449.1328125,-2,0,Mountains,Gray
45217,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,693,458,6938745814,87,14,Dak'fron,693.6796875,-458.890625,180,-11,Mountains,Gray
45220,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,709,467,70984467123,84,123,Dak'fron,709.65625,-467.0390625,-80,0,Mountains,Gray
45227,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_02,724,475,72411347536,113,36,Dak'fron,724.8828125,-475.71875,-22,-8,Mountains,Gray
45235,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_10,686,451,6866145171,61,71,Dak'fron,686.4765625,-451.4453125,-96,-15,Mountains,Gray
45243,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_06,673,446,6736144625,61,25,Dak'fron,673.4765625,-446.8046875,-65,-3,Mountains,Gray
45258,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,674,443,67489443109,89,109,Dak'fron,674.6953125,-443.1484375,127,-5,Mountains,Gray
45274,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,708,465,70812046576,120,76,Dak'fron,708.9375,-465.40625,-27,-28,Mountains,Gray
45278,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,689,452,6897945268,79,68,Dak'fron,689.6171875,-452.46875,78,0,Mountains,Gray
45309,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,687,449,6873744952,37,52,Dak'fron,687.2890625,-449.59375,-49,0,Mountains,Gray
45331,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,691,451,69112845112,128,12,Dak'fron,692,-451.90625,40,-12,Mountains,Gray
45346,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_10,685,443,6855644309,56,9,Dak'fron,685.4375,-443.9296875,180,0,Mountains,Gray
45365,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,698,456,6983245614,32,14,Dak'fron,698.25,-456.890625,118,-29,Mountains,Gray
45375,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_01,727,485,727113485122,113,122,Dak'fron,727.8828125,-485.046875,91,-9,Mountains,Gray
45377,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_03,692,462,6920746269,7,69,Dak'fron,692.0546875,-462.4609375,70,-21,Mountains,Gray
45400,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_10,681,442,681117442105,117,105,Dak'fron,681.9140625,-442.1796875,75,0,Mountains,Gray
45404,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,681,450,68166450102,66,102,Dak'fron,681.515625,-450.203125,-2,-12,Mountains,Gray
45427,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_08,687,449,68711044956,110,56,Dak'fron,687.859375,-449.5625,146,0,Mountains,Gray
45437,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,695,461,6957246110,72,10,Dak'fron,695.5625,-461.921875,-100,-27,Mountains,Gray
45444,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,705,460,70599460106,99,106,Dak'fron,705.7734375,-460.171875,99,-21,Mountains,Gray
45452,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_03,693,451,6938645165,86,65,Dak'fron,693.671875,-451.4921875,147,0,Mountains,Gray
45455,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_06,679,444,679114444127,114,127,Dak'fron,679.890625,-444.0078125,140,0,Mountains,Gray
45468,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,732,491,7328849160,88,60,Dak'fron,732.6875,-491.53125,83,-16,Mountains,Gray
45492,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,707,466,7071446692,14,92,Dak'fron,707.109375,-466.28125,45,-29,Mountains,Gray
45494,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,730,485,7308748599,87,99,Dak'fron,730.6796875,-485.2265625,-27,-23,Mountains,Gray
45498,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_11,681,449,68110544915,105,15,Dak'fron,681.8203125,-449.8828125,-155,-14,Mountains,Gray
45511,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_05,716,470,716119470109,119,109,Dak'fron,716.9296875,-470.1484375,-54,0,Mountains,Gray
45532,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,682,453,6827145318,71,18,Dak'fron,682.5546875,-453.859375,-5,-21,Mountains,Gray
45545,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_03,664,443,66489443121,89,121,Dak'fron,664.6953125,-443.0546875,171,-26,Mountains,Gray
45557,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_03,688,452,68811245204,112,4,Dak'fron,688.875,-452.96875,102,-28,Mountains,Gray
45592,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_09,697,454,69709454103,9,103,Dak'fron,697.0703125,-454.1953125,94,-27,Mountains,Gray
45605,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_04,694,452,6948645236,86,36,Dak'fron,694.671875,-452.71875,-54,-8,Mountains,Gray
45609,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,661,441,66110044109,100,9,Dak'fron,661.78125,-441.9296875,-119,-8,Mountains,Gray
45624,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_05,695,462,6955446240,54,40,Dak'fron,695.421875,-462.6875,12,0,Mountains,Gray
45635,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,678,443,6780144311,1,11,Dak'fron,678.0078125,-443.9140625,132,-6,Mountains,Gray
45644,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,689,459,68902459118,2,118,Dak'fron,689.015625,-459.078125,99,-3,Mountains,Gray
45665,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,695,450,6957445094,74,94,Dak'fron,695.578125,-450.265625,-28,-4,Mountains,Gray
45675,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,711,471,7114147145,41,45,Dak'fron,711.3203125,-471.6484375,-66,-1,Mountains,Gray
45716,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,683,453,6832745391,27,91,Dak'fron,683.2109375,-453.2890625,28,-10,Mountains,Gray
45728,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_08,718,474,7188447447,84,47,Dak'fron,718.65625,-474.6328125,-176,-26,Mountains,Gray
45734,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_06,699,457,6991445749,14,49,Dak'fron,699.109375,-457.6171875,-45,0,Mountains,Gray
45736,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_08,738,497,7385649732,56,32,Dak'fron,738.4375,-497.75,-91,0,Mountains,Gray
45744,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_07,695,456,69511145674,111,74,Dak'fron,695.8671875,-456.421875,176,0,Mountains,Gray
45746,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,721,473,7212347308,23,8,Dak'fron,721.1796875,-473.9375,25,-8,Mountains,Gray
45762,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,672,440,672112440103,112,103,Dak'fron,672.875,-440.1953125,32,0,Mountains,Gray
45781,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_04,695,454,6953545442,35,42,Dak'fron,695.2734375,-454.671875,-70,-1,Mountains,Gray
45786,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_02,694,452,69448452100,48,100,Dak'fron,694.375,-452.21875,-179,0,Mountains,Gray
45788,Rocks,1,WOD_Rocks_Flat_DarkBrown_Small_04,701,461,7014446118,44,18,Dak'fron,701.34375,-461.859375,16,0,Mountains,Gray
45808,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,717,474,7172747408,27,8,Dak'fron,717.2109375,-474.9375,47,-24,Mountains,Gray
45821,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_01,691,456,6913045644,30,44,Dak'fron,691.234375,-456.65625,-7,-9,Mountains,Gray
45853,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_06,715,472,715109472121,109,121,Dak'fron,715.8515625,-472.0546875,131,-8,Mountains,Gray
45862,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_03,693,453,693104453112,104,112,Dak'fron,693.8125,-453.125,124,-27,Mountains,Gray
45864,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_05,686,453,6868145305,81,5,Dak'fron,686.6328125,-453.9609375,126,-16,Mountains,Gray
45885,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_08,721,477,72110047767,100,67,Dak'fron,721.78125,-477.4765625,-51,-28,Mountains,Gray
45886,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_09,731,483,7310348396,3,96,Dak'fron,731.0234375,-483.25,-6,-26,Mountains,Gray
45889,Rocks,1,WOD_Rocks_Flat_DarkBrown_Medium_12,714,478,7149847859,98,59,Dak'fron,714.765625,-478.5390625,80,0,Mountains,Gray
45896,Rocks,1,WOD_Rocks_Flat_DarkBrown_Large_07,718,475,71811347586,113,86,Dak'fron,718.8828125,-475.328125,-76,-24,Mountains,Gray
